object_id,timestamp,ocel_changed_field,Pickup Plan ID,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight
tr15,2024-05-08 16:05:01,Cargo ID,,Cr15,,,,,
tr11,2024-05-08 16:13:21,Truck Status,,,,,,Occupied,
tr11,2024-05-08 16:13:21,Pickup Plan ID,Pcp3,,,,,,
tr11,2024-05-08 16:13:21,Scheduled Pickup Weight,,,,,9382.2,,
tr11,2024-05-08 16:13:21,Cargo ID,,Cr18,,,,,
tr37,2024-05-08 16:15:58,Truck Status,,,,,,Available,
tr44,2024-05-08 16:16:35,Truck Weight,,,,,,,11380.1
tr45,2024-05-08 16:33:46,Truck Weight,,,,,,,21508.3
tr4,2024-05-08 16:42:17,Truck Weight,,,,,,,16113.4
tr18,2024-05-08 16:47:35,Truck Status,,,,,,Available,
tr20,2024-05-08 16:50:08,Truck Weight,,,,,,,21124.0
tr33,2024-05-08 17:32:27,Truck Status,,,,,,Occupied,
tr33,2024-05-08 17:32:27,Pickup Plan ID,Pcp3,,,,,,
tr33,2024-05-08 17:32:27,Scheduled Pickup Weight,,,,,9472.3,,
tr33,2024-05-08 17:32:27,Cargo ID,,Cr18,,,,,
tr38,2024-05-08 17:33:30,Truck Weight,,,,,,,13816.5
tr24,2024-05-08 17:49:10,Truck Weight,,,,,,,20460.8
tr42,2024-05-08 17:57:25,Truck Status,,,,,,Occupied,
tr42,2024-05-08 17:57:25,Pickup Plan ID,Pcp3,,,,,,
tr42,2024-05-08 17:57:25,Scheduled Pickup Weight,,,,,9497.7,,
tr42,2024-05-08 17:57:25,Cargo ID,,Cr18,,,,,
tr21,2024-05-08 18:10:49,Truck Status,,,,,,Occupied,
tr21,2024-05-08 18:10:49,Pickup Plan ID,Pcp5,,,,,,
tr21,2024-05-08 18:10:49,Scheduled Pickup Weight,,,,,9601.1,,
tr21,2024-05-08 18:10:49,Cargo ID,,Cr7,,,,,
tr8,2024-05-09 07:16:34,Truck Weight,,,,,,,14670.7
tr45,2024-05-09 07:24:43,Truck Status,,,,,,Available,
tr46,2024-05-09 08:02:34,Truck Status,,,,,,Occupied,
tr46,2024-05-09 08:02:34,Pickup Plan ID,Pcp5,,,,,,
tr46,2024-05-09 08:02:34,Scheduled Pickup Weight,,,,,9476.9,,
tr46,2024-05-09 08:02:34,Cargo ID,,Cr7,,,,,
tr50,2024-05-09 08:09:48,Truck Status,,,,,,Occupied,
tr50,2024-05-09 08:09:48,Pickup Plan ID,Pcp2,,,,,,
tr50,2024-05-09 08:09:48,Scheduled Pickup Weight,,,,,9393.7,,
tr50,2024-05-09 08:09:48,Cargo ID,,Cr11,,,,,
tr25,2024-05-09 08:37:49,Truck Status,,,,,,Occupied,
tr25,2024-05-09 08:37:49,Pickup Plan ID,Pcp6,,,,,,
tr25,2024-05-09 08:37:49,Scheduled Pickup Weight,,,,,9293.9,,
tr25,2024-05-09 08:37:49,Cargo ID,,Cr19,,,,,
tr39,2024-05-09 09:11:58,Truck Status,,,,,,Occupied,
tr39,2024-05-09 09:11:58,Pickup Plan ID,Pcp4,,,,,,
tr39,2024-05-09 09:11:58,Scheduled Pickup Weight,,,,,9453.9,,
tr39,2024-05-09 09:11:58,Cargo ID,,Cr16,,,,,
tr37,2024-05-09 09:13:21,Truck Status,,,,,,Occupied,
tr37,2024-05-09 09:13:21,Pickup Plan ID,Pcp8,,,,,,
tr37,2024-05-09 09:13:21,Scheduled Pickup Weight,,,,,9307.7,,
tr37,2024-05-09 09:13:21,Cargo ID,,Cr15,,,,,
tr18,2024-05-09 09:28:24,Truck Status,,,,,,Occupied,
tr18,2024-05-09 09:28:24,Pickup Plan ID,Pcp1,,,,,,
tr18,2024-05-09 09:28:24,Scheduled Pickup Weight,,,,,9289.5,,
tr18,2024-05-09 09:28:24,Cargo ID,,Cr1,,,,,
tr45,2024-05-09 09:29:08,Truck Status,,,,,,Occupied,
tr45,2024-05-09 09:29:08,Pickup Plan ID,Pcp1,,,,,,
tr45,2024-05-09 09:29:08,Scheduled Pickup Weight,,,,,9281.6,,
tr45,2024-05-09 09:29:08,Cargo ID,,Cr1,,,,,
tr28,2024-05-09 09:53:37,Truck Weight,,,,,,,22928.7
tr34,2024-05-09 09:55:46,Truck Status,,,,,,Available,
tr33,2024-05-09 09:56:52,Truck Weight,,,,,,,13417.6
tr6,2024-05-09 10:13:23,Truck Weight,,,,,,,16036.4
tr47,2024-05-09 10:24:53,Truck Weight,,,,,,,24784.7
tr14,2024-05-09 10:31:07,Truck Weight,,,,,,,22413.5
tr18,2024-05-09 10:31:58,Truck Weight,,,,,,,13501.4
tr24,2024-05-09 10:40:52,Truck Status,,,,,,Available,
tr35,2024-05-09 10:41:49,Truck Weight,,,,,,,16293.2
tr21,2024-05-09 10:43:05,Truck Weight,,,,,,,11133.1
tr19,2024-05-09 10:55:03,Truck Weight,,,,,,,14131.6
tr48,2024-05-09 11:03:39,Truck Weight,,,,,,,11479.1
tr10,2024-05-09 11:08:30,Truck Status,,,,,,Occupied,
tr10,2024-05-09 11:08:30,Pickup Plan ID,Pcp4,,,,,,
tr10,2024-05-09 11:08:30,Scheduled Pickup Weight,,,,,9325.9,,
tr10,2024-05-09 11:08:30,Cargo ID,,Cr16,,,,,
tr20,2024-05-09 11:13:36,Truck Status,,,,,,Available,
tr42,2024-05-09 11:14:12,Truck Weight,,,,,,,15656.7
tr39,2024-05-09 11:21:19,Truck Weight,,,,,,,11416.1
tr22,2024-05-09 11:23:20,Truck Weight,,,,,,,25384.5
tr47,2024-05-09 11:25:03,Truck Status,,,,,,Available,
tr28,2024-05-09 11:31:36,Truck Status,,,,,,Available,
tr10,2024-05-09 11:46:36,Truck Weight,,,,,,,11064.6
tr5,2024-05-09 11:46:41,Truck Weight,,,,,,,22811.7
tr11,2024-05-09 11:58:16,Truck Weight,,,,,,,14680.3
tr1,2024-05-09 12:00:08,Truck Weight,,,,,,,22267.0
tr45,2024-05-09 12:11:15,Truck Weight,,,,,,,16372.3
tr23,2024-05-09 12:16:19,Truck Weight,,,,,,,22206.7
tr14,2024-05-09 13:35:03,Truck Status,,,,,,Available,
tr5,2024-05-09 13:46:01,Truck Status,,,,,,Available,
tr34,2024-05-09 14:02:43,Truck Status,,,,,,Occupied,
tr34,2024-05-09 14:02:43,Pickup Plan ID,Pcp4,,,,,,
tr34,2024-05-09 14:02:43,Scheduled Pickup Weight,,,,,9320.3,,
tr34,2024-05-09 14:02:43,Cargo ID,,Cr16,,,,,
tr20,2024-05-09 14:15:55,Truck Status,,,,,,Occupied,
tr20,2024-05-09 14:15:55,Pickup Plan ID,Pcp5,,,,,,
tr20,2024-05-09 14:15:55,Scheduled Pickup Weight,,,,,9472.8,,
tr20,2024-05-09 14:15:55,Cargo ID,,Cr7,,,,,
tr22,2024-05-09 14:43:25,Truck Status,,,,,,Available,
tr15,2024-05-09 14:43:45,Truck Weight,,,,,,,16228.2
tr47,2024-05-09 14:45:44,Truck Status,,,,,,Occupied,
tr47,2024-05-09 14:45:44,Pickup Plan ID,Pcp1,,,,,,
tr47,2024-05-09 14:45:44,Scheduled Pickup Weight,,,,,9449.9,,
tr47,2024-05-09 14:45:44,Cargo ID,,Cr1,,,,,
tr46,2024-05-09 14:53:46,Truck Weight,,,,,,,15497.2
tr40,2024-05-09 14:54:21,Truck Weight,,,,,,,25584.7
tr28,2024-05-09 14:56:56,Truck Status,,,,,,Occupied,
tr28,2024-05-09 14:56:56,Pickup Plan ID,Pcp2,,,,,,
tr28,2024-05-09 14:56:56,Scheduled Pickup Weight,,,,,9398.2,,
tr28,2024-05-09 14:56:56,Cargo ID,,Cr11,,,,,
tr24,2024-05-09 15:12:13,Truck Status,,,,,,Occupied,
tr24,2024-05-09 15:12:13,Pickup Plan ID,Pcp2,,,,,,
tr24,2024-05-09 15:12:13,Scheduled Pickup Weight,,,,,9198.8,,
tr24,2024-05-09 15:12:13,Cargo ID,,Cr11,,,,,
tr50,2024-05-09 15:12:36,Truck Weight,,,,,,,12721.2
tr14,2024-05-09 15:26:18,Truck Status,,,,,,Occupied,
tr14,2024-05-09 15:26:18,Pickup Plan ID,Pcp3,,,,,,
tr14,2024-05-09 15:26:18,Scheduled Pickup Weight,,,,,9516.4,,
tr14,2024-05-09 15:26:18,Cargo ID,,Cr18,,,,,
tr36,2024-05-09 15:39:45,Truck Weight,,,,,,,12036.3
tr37,2024-05-09 15:42:35,Truck Weight,,,,,,,14359.2
tr23,2024-05-09 15:43:38,Truck Status,,,,,,Available,
tr4,2024-05-09 15:45:17,Truck Weight,,,,,,,25526.9
tr20,2024-05-09 15:47:16,Truck Weight,,,,,,,13418.7
tr49,2024-05-09 15:57:41,Truck Weight,,,,,,,25450.7
tr5,2024-05-09 16:25:28,Truck Status,,,,,,Occupied,
tr5,2024-05-09 16:25:28,Pickup Plan ID,Pcp8,,,,,,
tr5,2024-05-09 16:25:28,Scheduled Pickup Weight,,,,,9363.4,,
tr5,2024-05-09 16:25:28,Cargo ID,,Cr15,,,,,
tr1,2024-05-09 16:26:17,Truck Status,,,,,,Available,
tr9,2024-05-09 16:28:41,Truck Weight,,,,,,,23490.4
tr22,2024-05-09 16:29:06,Truck Status,,,,,,Occupied,
tr22,2024-05-09 16:29:06,Pickup Plan ID,Pcp4,,,,,,
tr22,2024-05-09 16:29:06,Scheduled Pickup Weight,,,,,9320.6,,
tr22,2024-05-09 16:29:06,Cargo ID,,Cr16,,,,,
tr40,2024-05-09 16:33:18,Truck Status,,,,,,Available,
tr30,2024-05-09 16:40:24,Truck Weight,,,,,,,24623.6
tr16,2024-05-09 16:53:47,Truck Weight,,,,,,,25471.7
tr38,2024-05-09 17:23:23,Truck Weight,,,,,,,23109.4
tr32,2024-05-09 17:33:07,Truck Weight,,,,,,,21311.5
tr12,2024-05-09 18:02:16,Truck Weight,,,,,,,24322.1
tr27,2024-05-09 18:18:58,Truck Weight,,,,,,,23217.7
tr17,2024-05-10 07:15:17,Truck Weight,,,,,,,23969.0
tr26,2024-05-10 07:19:54,Truck Weight,,,,,,,21897.1
tr13,2024-05-10 07:46:25,Truck Weight,,,,,,,23677.9
tr25,2024-05-10 07:47:23,Truck Weight,,,,,,,13249.3
tr40,2024-05-10 07:48:27,Truck Status,,,,,,Occupied,
tr40,2024-05-10 07:48:27,Pickup Plan ID,Pcp2,,,,,,
tr40,2024-05-10 07:48:27,Scheduled Pickup Weight,,,,,9358.8,,
tr40,2024-05-10 07:48:27,Cargo ID,,Cr11,,,,,
tr16,2024-05-10 08:48:31,Truck Status,,,,,,Available,
tr4,2024-05-10 08:50:47,Truck Status,,,,,,Available,
tr30,2024-05-10 08:52:24,Truck Status,,,,,,Available,
tr5,2024-05-10 08:56:55,Truck Weight,,,,,,,15647.8
tr49,2024-05-10 09:35:05,Truck Status,,,,,,Available,
tr9,2024-05-10 09:54:32,Truck Status,,,,,,Available,
tr14,2024-05-10 09:55:13,Truck Weight,,,,,,,11996.1
tr38,2024-05-10 09:59:28,Truck Status,,,,,,Available,
tr34,2024-05-10 10:24:41,Truck Weight,,,,,,,14061.7
tr23,2024-05-10 10:26:04,Truck Status,,,,,,Occupied,
tr23,2024-05-10 10:26:04,Pickup Plan ID,Pcp6,,,,,,
tr23,2024-05-10 10:26:04,Scheduled Pickup Weight,,,,,9419.9,,
tr23,2024-05-10 10:26:04,Cargo ID,,Cr19,,,,,
tr13,2024-05-10 10:43:04,Truck Status,,,,,,Available,
tr4,2024-05-10 11:00:45,Truck Status,,,,,,Occupied,
tr4,2024-05-10 11:00:45,Pickup Plan ID,Pcp1,,,,,,
tr4,2024-05-10 11:00:45,Scheduled Pickup Weight,,,,,9290.9,,
tr4,2024-05-10 11:00:45,Cargo ID,,Cr1,,,,,
tr30,2024-05-10 11:13:08,Truck Status,,,,,,Occupied,
tr30,2024-05-10 11:13:08,Pickup Plan ID,Pcp6,,,,,,
tr30,2024-05-10 11:13:08,Scheduled Pickup Weight,,,,,9305.7,,
tr30,2024-05-10 11:13:08,Cargo ID,,Cr19,,,,,
tr1,2024-05-10 11:36:15,Truck Status,,,,,,Occupied,
tr1,2024-05-10 11:36:15,Pickup Plan ID,Pcp3,,,,,,
tr1,2024-05-10 11:36:15,Scheduled Pickup Weight,,,,,9470.7,,
tr1,2024-05-10 11:36:15,Cargo ID,,Cr18,,,,,
tr18,2024-05-10 11:38:43,Truck Weight,,,,,,,22790.9
tr26,2024-05-10 11:44:46,Truck Status,,,,,,Available,
tr24,2024-05-10 11:48:45,Truck Weight,,,,,,,14881.2
tr29,2024-05-10 12:06:20,Truck Weight,,,,,,,24514.2
tr9,2024-05-10 12:07:36,Truck Status,,,,,,Occupied,
tr9,2024-05-10 12:07:36,Pickup Plan ID,Pcp2,,,,,,
tr9,2024-05-10 12:07:36,Scheduled Pickup Weight,,,,,9364.1,,
tr9,2024-05-10 12:07:36,Cargo ID,,Cr11,,,,,
tr49,2024-05-10 12:09:27,Truck Status,,,,,,Occupied,
tr49,2024-05-10 12:09:27,Pickup Plan ID,Pcp5,,,,,,
tr49,2024-05-10 12:09:27,Scheduled Pickup Weight,,,,,9596.5,,
tr49,2024-05-10 12:09:27,Cargo ID,,Cr7,,,,,
tr38,2024-05-10 12:27:10,Truck Status,,,,,,Occupied,
tr38,2024-05-10 12:27:10,Pickup Plan ID,Pcp1,,,,,,
tr38,2024-05-10 12:27:10,Scheduled Pickup Weight,,,,,9471.6,,
tr38,2024-05-10 12:27:10,Cargo ID,,Cr1,,,,,
tr4,2024-05-10 13:14:18,Truck Weight,,,,,,,15194.6
tr19,2024-05-10 13:20:14,Truck Weight,,,,,,,23485.2
tr17,2024-05-10 13:31:57,Truck Status,,,,,,Available,
tr2,2024-05-10 14:12:08,Truck Weight,,,,,,,23442.4
tr13,2024-05-10 14:17:04,Truck Status,,,,,,Occupied,
tr13,2024-05-10 14:17:04,Pickup Plan ID,Pcp2,,,,,,
tr13,2024-05-10 14:17:04,Scheduled Pickup Weight,,,,,9345.7,,
tr13,2024-05-10 14:17:04,Cargo ID,,Cr11,,,,,
tr28,2024-05-10 14:21:49,Truck Weight,,,,,,,11548.5
tr11,2024-05-10 14:52:18,Truck Weight,,,,,,,24062.5
tr22,2024-05-10 14:58:35,Truck Weight,,,,,,,15697.4
tr30,2024-05-10 15:00:14,Truck Weight,,,,,,,13901.4
tr16,2024-05-10 15:01:32,Truck Status,,,,,,Occupied,
tr16,2024-05-10 15:01:32,Pickup Plan ID,Pcp3,,,,,,
tr16,2024-05-10 15:01:32,Scheduled Pickup Weight,,,,,9397.6,,
tr16,2024-05-10 15:01:32,Cargo ID,,Cr18,,,,,
tr21,2024-05-10 15:16:07,Truck Weight,,,,,,,20734.2
tr19,2024-05-10 15:40:55,Truck Status,,,,,,Available,
tr31,2024-05-10 15:41:02,Truck Weight,,,,,,,23841.3
tr47,2024-05-10 15:49:56,Truck Weight,,,,,,,12739.3
tr49,2024-05-10 15:57:31,Truck Weight,,,,,,,13456.6
tr29,2024-05-10 15:59:26,Truck Status,,,,,,Available,
tr37,2024-05-10 16:26:43,Truck Weight,,,,,,,23666.9
tr21,2024-05-10 16:36:00,Truck Status,,,,,,Available,
tr2,2024-05-10 16:48:35,Truck Status,,,,,,Available,
tr38,2024-05-10 17:54:46,Truck Weight,,,,,,,11980.7
tr31,2024-05-10 18:36:55,Truck Status,,,,,,Available,
tr26,2024-05-10 18:42:50,Truck Status,,,,,,Occupied,
tr26,2024-05-10 18:42:50,Pickup Plan ID,Pcp5,,,,,,
tr26,2024-05-10 18:42:50,Scheduled Pickup Weight,,,,,9587.4,,
tr26,2024-05-10 18:42:50,Cargo ID,,Cr7,,,,,
tr32,2024-05-13 08:32:38,Truck Status,,,,,,Available,
tr29,2024-05-13 08:34:58,Truck Status,,,,,,Occupied,
tr29,2024-05-13 08:34:58,Pickup Plan ID,Pcp1,,,,,,
tr29,2024-05-13 08:34:58,Scheduled Pickup Weight,,,,,9335.3,,
tr29,2024-05-13 08:34:58,Cargo ID,,Cr1,,,,,
tr37,2024-05-13 08:49:42,Truck Status,,,,,,Available,
tr11,2024-05-13 08:55:54,Truck Status,,,,,,Available,
tr12,2024-05-13 08:57:09,Truck Status,,,,,,Available,
tr21,2024-05-13 08:59:29,Truck Status,,,,,,Occupied,
tr21,2024-05-13 08:59:29,Pickup Plan ID,Pcp1,,,,,,
tr21,2024-05-13 08:59:29,Scheduled Pickup Weight,,,,,9311.7,,
tr21,2024-05-13 08:59:29,Cargo ID,,Cr1,,,,,
tr40,2024-05-13 09:07:31,Truck Weight,,,,,,,13420.6
tr50,2024-05-13 09:23:49,Truck Weight,,,,,,,22114.9
tr19,2024-05-13 09:26:59,Truck Status,,,,,,Occupied,
tr19,2024-05-13 09:26:59,Pickup Plan ID,Pcp5,,,,,,
tr19,2024-05-13 09:26:59,Scheduled Pickup Weight,,,,,9483.9,,
tr19,2024-05-13 09:26:59,Cargo ID,,Cr7,,,,,
tr18,2024-05-13 09:35:26,Truck Status,,,,,,Available,
tr20,2024-05-13 09:37:46,Truck Weight,,,,,,,22891.5
tr3,2024-05-13 09:45:49,Truck Weight,,,,,,,23381.7
tr27,2024-05-13 09:48:43,Truck Status,,,,,,Available,
tr16,2024-05-13 10:00:20,Truck Weight,,,,,,,14999.3
tr10,2024-05-13 10:03:35,Truck Weight,,,,,,,20390.5
tr32,2024-05-13 10:12:34,Truck Status,,,,,,Occupied,
tr32,2024-05-13 10:12:34,Pickup Plan ID,Pcp4,,,,,,
tr32,2024-05-13 10:12:34,Scheduled Pickup Weight,,,,,9330.9,,
tr32,2024-05-13 10:12:34,Cargo ID,,Cr16,,,,,
tr17,2024-05-13 10:16:32,Truck Status,,,,,,Occupied,
tr17,2024-05-13 10:16:32,Pickup Plan ID,Pcp8,,,,,,
tr17,2024-05-13 10:16:32,Scheduled Pickup Weight,,,,,9382.5,,
tr17,2024-05-13 10:16:32,Cargo ID,,Cr15,,,,,
tr1,2024-05-13 10:19:32,Truck Weight,,,,,,,14641.0
tr50,2024-05-13 10:31:39,Truck Status,,,,,,Available,
tr3,2024-05-13 10:33:59,Truck Status,,,,,,Available,
tr37,2024-05-13 10:51:43,Truck Status,,,,,,Occupied,
tr37,2024-05-13 10:51:43,Pickup Plan ID,Pcp4,,,,,,
tr37,2024-05-13 10:51:43,Scheduled Pickup Weight,,,,,9402.6,,
tr37,2024-05-13 10:51:43,Cargo ID,,Cr16,,,,,
tr15,2024-05-13 10:54:16,Truck Weight,,,,,,,25614.0
tr41,2024-05-13 10:54:58,Truck Weight,,,,,,,22978.6
tr12,2024-05-13 11:18:22,Truck Status,,,,,,Occupied,
tr12,2024-05-13 11:18:22,Pickup Plan ID,Pcp4,,,,,,
tr12,2024-05-13 11:18:22,Scheduled Pickup Weight,,,,,9305.0,,
tr12,2024-05-13 11:18:22,Cargo ID,,Cr16,,,,,
tr23,2024-05-13 11:37:39,Truck Weight,,,,,,,16482.9
tr5,2024-05-13 11:42:08,Truck Weight,,,,,,,25011.2
tr31,2024-05-13 11:44:11,Truck Status,,,,,,Occupied,
tr31,2024-05-13 11:44:11,Pickup Plan ID,Pcp4,,,,,,
tr31,2024-05-13 11:44:11,Scheduled Pickup Weight,,,,,9328.1,,
tr31,2024-05-13 11:44:11,Cargo ID,,Cr16,,,,,
tr20,2024-05-13 11:56:19,Truck Status,,,,,,Available,
tr25,2024-05-13 12:21:22,Truck Weight,,,,,,,22543.2
tr29,2024-05-13 12:26:57,Truck Weight,,,,,,,11401.7
tr11,2024-05-13 12:31:36,Truck Status,,,,,,Occupied,
tr11,2024-05-13 12:31:36,Pickup Plan ID,Pcp3,,,,,,
tr11,2024-05-13 12:31:36,Scheduled Pickup Weight,,,,,9510.6,,
tr11,2024-05-13 12:31:36,Cargo ID,,Cr18,,,,,
tr27,2024-05-13 12:48:04,Truck Status,,,,,,Occupied,
tr27,2024-05-13 12:48:04,Pickup Plan ID,Pcp8,,,,,,
tr27,2024-05-13 12:48:04,Scheduled Pickup Weight,,,,,9448.4,,
tr27,2024-05-13 12:48:04,Cargo ID,,Cr15,,,,,
tr6,2024-05-13 13:19:16,Truck Weight,,,,,,,25310.9
tr10,2024-05-13 13:31:50,Truck Status,,,,,,Available,
tr9,2024-05-13 13:38:38,Truck Weight,,,,,,,11980.3
tr41,2024-05-13 13:40:29,Truck Status,,,,,,Available,
tr2,2024-05-13 14:00:42,Truck Status,,,,,,Occupied,
tr2,2024-05-13 14:00:42,Pickup Plan ID,Pcp4,,,,,,
tr2,2024-05-13 14:00:42,Scheduled Pickup Weight,,,,,9333.0,,
tr2,2024-05-13 14:00:42,Cargo ID,,Cr16,,,,,
tr3,2024-05-13 14:05:12,Truck Status,,,,,,Occupied,
tr3,2024-05-13 14:05:12,Pickup Plan ID,Pcp4,,,,,,
tr3,2024-05-13 14:05:12,Scheduled Pickup Weight,,,,,9441.4,,
tr3,2024-05-13 14:05:12,Cargo ID,,Cr16,,,,,
tr44,2024-05-13 14:12:37,Truck Weight,,,,,,,20674.2
tr50,2024-05-13 14:14:44,Truck Status,,,,,,Occupied,
tr50,2024-05-13 14:14:44,Pickup Plan ID,Pcp6,,,,,,
tr50,2024-05-13 14:14:44,Scheduled Pickup Weight,,,,,9440.0,,
tr50,2024-05-13 14:14:44,Cargo ID,,Cr19,,,,,
tr42,2024-05-13 14:20:17,Truck Weight,,,,,,,25154.4
tr18,2024-05-13 14:27:47,Truck Status,,,,,,Occupied,
tr18,2024-05-13 14:27:47,Pickup Plan ID,Pcp2,,,,,,
tr18,2024-05-13 14:27:47,Scheduled Pickup Weight,,,,,9330.7,,
tr18,2024-05-13 14:27:47,Cargo ID,,Cr11,,,,,
tr8,2024-05-13 14:32:44,Truck Weight,,,,,,,23887.1
tr14,2024-05-13 14:38:22,Truck Weight,,,,,,,21512.5
tr13,2024-05-13 14:46:40,Truck Weight,,,,,,,15876.2
tr26,2024-05-13 14:47:32,Truck Weight,,,,,,,15480.6
tr39,2024-05-13 15:04:14,Truck Weight,,,,,,,20870.0
tr46,2024-05-13 15:12:51,Truck Weight,,,,,,,24974.1
tr12,2024-05-13 15:23:14,Truck Weight,,,,,,,15053.4
tr28,2024-05-13 15:27:48,Truck Weight,,,,,,,20946.7
tr10,2024-05-13 15:35:04,Truck Status,,,,,,Occupied,
tr10,2024-05-13 15:35:04,Pickup Plan ID,Pcp3,,,,,,
tr10,2024-05-13 15:35:04,Scheduled Pickup Weight,,,,,9346.0,,
tr10,2024-05-13 15:35:04,Cargo ID,,Cr18,,,,,
tr6,2024-05-13 15:37:20,Truck Status,,,,,,Available,
tr31,2024-05-13 15:51:23,Truck Weight,,,,,,,15802.9
tr19,2024-05-13 15:57:49,Truck Weight,,,,,,,12943.7
tr42,2024-05-13 16:01:27,Truck Status,,,,,,Available,
tr44,2024-05-13 16:01:53,Truck Status,,,,,,Available,
tr27,2024-05-13 16:02:53,Truck Weight,,,,,,,14457.5
tr21,2024-05-13 16:03:34,Truck Weight,,,,,,,14752.3
tr17,2024-05-13 16:05:31,Truck Weight,,,,,,,15486.9
tr41,2024-05-13 16:07:55,Truck Status,,,,,,Occupied,
tr41,2024-05-13 16:07:55,Pickup Plan ID,Pcp3,,,,,,
tr41,2024-05-13 16:07:55,Scheduled Pickup Weight,,,,,9376.4,,
tr41,2024-05-13 16:07:55,Cargo ID,,Cr18,,,,,
tr33,2024-05-13 16:11:21,Truck Weight,,,,,,,22889.9
tr15,2024-05-13 16:14:21,Truck Status,,,,,,Available,
tr7,2024-05-13 16:19:55,Truck Weight,,,,,,,22425.9
tr20,2024-05-13 16:20:24,Truck Status,,,,,,Occupied,
tr20,2024-05-13 16:20:24,Pickup Plan ID,Pcp4,,,,,,
tr20,2024-05-13 16:20:24,Scheduled Pickup Weight,,,,,9456.3,,
tr20,2024-05-13 16:20:24,Cargo ID,,Cr16,,,,,
tr18,2024-05-13 16:31:07,Truck Weight,,,,,,,12295.9
tr25,2024-05-13 16:47:25,Truck Status,,,,,,Available,
tr43,2024-05-13 16:50:57,Truck Weight,,,,,,,21259.3
tr46,2024-05-13 16:56:45,Truck Status,,,,,,Available,
tr8,2024-05-13 17:00:28,Truck Status,,,,,,Available,
tr30,2024-05-13 17:06:27,Truck Weight,,,,,,,23207.1
tr42,2024-05-13 17:17:55,Truck Status,,,,,,Occupied,
tr42,2024-05-13 17:17:55,Pickup Plan ID,Pcp5,,,,,,
tr42,2024-05-13 17:17:55,Scheduled Pickup Weight,,,,,9580.7,,
tr42,2024-05-13 17:17:55,Cargo ID,,Cr7,,,,,
tr45,2024-05-13 17:28:27,Truck Weight,,,,,,,25653.9
tr15,2024-05-13 17:59:56,Truck Status,,,,,,Occupied,
tr15,2024-05-13 17:59:56,Pickup Plan ID,Pcp8,,,,,,
tr15,2024-05-13 17:59:56,Scheduled Pickup Weight,,,,,9379.3,,
tr15,2024-05-13 17:59:56,Cargo ID,,Cr15,,,,,
tr28,2024-05-13 18:03:00,Truck Status,,,,,,Available,
tr34,2024-05-13 18:04:29,Truck Weight,,,,,,,23382.0
tr5,2024-05-13 18:28:50,Truck Status,,,,,,Available,
tr14,2024-05-13 18:41:35,Truck Status,,,,,,Available,
tr39,2024-05-14 07:35:15,Truck Status,,,,,,Available,
tr43,2024-05-14 08:40:11,Truck Status,,,,,,Available,
tr7,2024-05-14 09:00:41,Truck Status,,,,,,Available,
tr33,2024-05-14 09:02:53,Truck Status,,,,,,Available,
tr32,2024-05-14 09:13:41,Truck Weight,,,,,,,13321.9
tr2,2024-05-14 09:14:19,Truck Weight,,,,,,,14039.8
tr6,2024-05-14 09:31:06,Truck Status,,,,,,Occupied,
tr6,2024-05-14 09:31:06,Pickup Plan ID,Pcp4,,,,,,
tr6,2024-05-14 09:31:06,Scheduled Pickup Weight,,,,,9366.2,,
tr6,2024-05-14 09:31:06,Cargo ID,,Cr16,,,,,
tr44,2024-05-14 09:32:25,Truck Status,,,,,,Occupied,
tr44,2024-05-14 09:32:25,Pickup Plan ID,Pcp5,,,,,,
tr44,2024-05-14 09:32:25,Scheduled Pickup Weight,,,,,9430.3,,
tr44,2024-05-14 09:32:25,Cargo ID,,Cr7,,,,,
tr11,2024-05-14 09:33:51,Truck Weight,,,,,,,14241.8
tr8,2024-05-14 09:53:02,Truck Status,,,,,,Occupied,
tr8,2024-05-14 09:53:02,Pickup Plan ID,Pcp8,,,,,,
tr8,2024-05-14 09:53:02,Scheduled Pickup Weight,,,,,9338.2,,
tr8,2024-05-14 09:53:02,Cargo ID,,Cr15,,,,,
tr28,2024-05-14 09:58:44,Truck Status,,,,,,Occupied,
tr28,2024-05-14 09:58:44,Pickup Plan ID,Pcp2,,,,,,
tr28,2024-05-14 09:58:44,Scheduled Pickup Weight,,,,,9325.6,,
tr28,2024-05-14 09:58:44,Cargo ID,,Cr11,,,,,
tr30,2024-05-14 10:00:03,Truck Status,,,,,,Available,
tr5,2024-05-14 10:16:50,Truck Status,,,,,,Occupied,
tr5,2024-05-14 10:16:50,Pickup Plan ID,Pcp4,,,,,,
tr5,2024-05-14 10:16:50,Scheduled Pickup Weight,,,,,9503.7,,
tr5,2024-05-14 10:16:50,Cargo ID,,Cr16,,,,,
tr46,2024-05-14 10:20:52,Truck Status,,,,,,Occupied,
tr46,2024-05-14 10:20:52,Pickup Plan ID,Pcp4,,,,,,
tr46,2024-05-14 10:20:52,Scheduled Pickup Weight,,,,,9348.8,,
tr46,2024-05-14 10:20:52,Cargo ID,,Cr16,,,,,
tr43,2024-05-14 10:24:59,Truck Status,,,,,,Occupied,
tr43,2024-05-14 10:24:59,Pickup Plan ID,Pcp4,,,,,,
tr43,2024-05-14 10:24:59,Scheduled Pickup Weight,,,,,9455.7,,
tr43,2024-05-14 10:24:59,Cargo ID,,Cr16,,,,,
