event_id,timestamp,activity
print_w_tickettr13,2024-05-10 10:12:59,Print the Weighing Ticket
weigh_empty_trucktr34,2024-05-10 10:24:41,Weigh the Empty Truck
assign_trs_Pcp6,2024-05-10 10:26:04,Assign Trucks
eval_trs_exittr13_Pcp8,2024-05-10 10:28:24,Evaluate the Truck Exit
eval_trs_exittr26_Pcp8,2024-05-10 10:36:17,Evaluate the Truck Exit
load_trucktr34,2024-05-10 10:50:13,Load Truck
print_w_tickettr17,2024-05-10 10:58:36,Print the Weighing Ticket
input_tally_sheettr17,2024-05-10 10:58:36,Input the Tally Sheet
load_trucktr5,2024-05-10 10:59:30,Load Truck
assign_trs_Pcp1,2024-05-10 11:00:45,Assign Trucks
assign_trs_Pcp6,2024-05-10 11:13:08,Assign Trucks
assign_trs_Pcp3,2024-05-10 11:36:15,Assign Trucks
weigh_loaded_trucktr18,2024-05-10 11:38:43,Weigh the Loaded Truck
weigh_empty_trucktr24,2024-05-10 11:48:45,Weigh the Empty Truck
load_trucktr14,2024-05-10 11:52:14,Load Truck
weigh_loaded_trucktr29,2024-05-10 12:06:20,Weigh the Loaded Truck
assign_trs_Pcp2,2024-05-10 12:07:36,Assign Trucks
assign_trs_Pcp5,2024-05-10 12:09:27,Assign Trucks
eval_trs_exittr17_Pcp1,2024-05-10 12:13:32,Evaluate the Truck Exit
assign_trs_Pcp1,2024-05-10 12:27:10,Assign Trucks
weigh_empty_trucktr4,2024-05-10 13:14:18,Weigh the Empty Truck
weigh_loaded_trucktr19,2024-05-10 13:20:14,Weigh the Loaded Truck
load_trucktr24,2024-05-10 13:50:02,Load Truck
print_w_tickettr19,2024-05-10 13:56:43,Print the Weighing Ticket
input_tally_sheettr19,2024-05-10 13:56:43,Input the Tally Sheet
weigh_loaded_trucktr2,2024-05-10 14:12:08,Weigh the Loaded Truck
assign_trs_Pcp2,2024-05-10 14:17:04,Assign Trucks
weigh_empty_trucktr28,2024-05-10 14:21:49,Weigh the Empty Truck
load_trucktr4,2024-05-10 14:35:52,Load Truck
weigh_loaded_trucktr11,2024-05-10 14:52:18,Weigh the Loaded Truck
weigh_empty_trucktr22,2024-05-10 14:58:35,Weigh the Empty Truck
weigh_empty_trucktr30,2024-05-10 15:00:14,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-10 15:01:32,Assign Trucks
input_tally_sheettr2,2024-05-10 15:15:43,Input the Tally Sheet
print_w_tickettr2,2024-05-10 15:15:43,Print the Weighing Ticket
weigh_loaded_trucktr21,2024-05-10 15:16:07,Weigh the Loaded Truck
print_w_tickettr29,2024-05-10 15:26:25,Print the Weighing Ticket
input_tally_sheettr29,2024-05-10 15:26:25,Input the Tally Sheet
eval_trs_exittr19_Pcp1,2024-05-10 15:27:08,Evaluate the Truck Exit
load_trucktr28,2024-05-10 15:34:51,Load Truck
weigh_loaded_trucktr31,2024-05-10 15:41:02,Weigh the Loaded Truck
eval_trs_exittr2_Pcp5,2024-05-10 15:41:27,Evaluate the Truck Exit
eval_trs_exittr29_Pcp5,2024-05-10 15:43:35,Evaluate the Truck Exit
weigh_empty_trucktr47,2024-05-10 15:49:56,Weigh the Empty Truck
print_w_tickettr31,2024-05-10 15:51:48,Print the Weighing Ticket
input_tally_sheettr31,2024-05-10 15:51:48,Input the Tally Sheet
load_trucktr30,2024-05-10 15:57:06,Load Truck
weigh_empty_trucktr49,2024-05-10 15:57:31,Weigh the Empty Truck
load_trucktr22,2024-05-10 16:10:04,Load Truck
print_w_tickettr21,2024-05-10 16:10:53,Print the Weighing Ticket
input_tally_sheettr21,2024-05-10 16:10:53,Input the Tally Sheet
eval_trs_exittr21_Pcp5,2024-05-10 16:25:11,Evaluate the Truck Exit
weigh_loaded_trucktr37,2024-05-10 16:26:43,Weigh the Loaded Truck
print_w_tickettr11,2024-05-10 16:33:49,Print the Weighing Ticket
input_tally_sheettr11,2024-05-10 16:33:49,Input the Tally Sheet
input_tally_sheettr18,2024-05-10 16:40:24,Input the Tally Sheet
print_w_tickettr18,2024-05-10 16:40:24,Print the Weighing Ticket
eval_trs_exittr31_Pcp4,2024-05-10 17:00:51,Evaluate the Truck Exit
load_trucktr47,2024-05-10 17:03:07,Load Truck
load_trucktr49,2024-05-10 17:27:26,Load Truck
input_tally_sheettr37,2024-05-10 17:50:34,Input the Tally Sheet
print_w_tickettr37,2024-05-10 17:50:34,Print the Weighing Ticket
weigh_empty_trucktr38,2024-05-10 17:54:46,Weigh the Empty Truck
assign_trs_Pcp5,2024-05-10 18:42:50,Assign Trucks
input_tally_sheettr27,2024-05-10 21:23:17,Input the Tally Sheet
print_w_tickettr27,2024-05-10 21:23:17,Print the Weighing Ticket
input_tally_sheettr12,2024-05-10 21:37:13,Input the Tally Sheet
print_w_tickettr12,2024-05-10 21:37:13,Print the Weighing Ticket
print_w_tickettr32,2024-05-10 22:04:25,Print the Weighing Ticket
input_tally_sheettr32,2024-05-10 22:04:25,Input the Tally Sheet
eval_trs_exittr32_Pcp5,2024-05-13 07:31:13,Evaluate the Truck Exit
eval_trs_exittr11_Pcp3,2024-05-13 07:34:10,Evaluate the Truck Exit
eval_trs_exittr18_Pcp1,2024-05-13 07:58:00,Evaluate the Truck Exit
eval_trs_exittr37_Pcp8,2024-05-13 08:02:15,Evaluate the Truck Exit
eval_trs_exittr12_Pcp2,2024-05-13 08:30:33,Evaluate the Truck Exit
assign_trs_Pcp1,2024-05-13 08:34:58,Assign Trucks
eval_trs_exittr27_Pcp6,2024-05-13 08:40:39,Evaluate the Truck Exit
assign_trs_Pcp1,2024-05-13 08:59:29,Assign Trucks
weigh_empty_trucktr40,2024-05-13 09:07:31,Weigh the Empty Truck
load_trucktr38,2024-05-13 09:11:09,Load Truck
weigh_loaded_trucktr50,2024-05-13 09:23:49,Weigh the Loaded Truck
assign_trs_Pcp5,2024-05-13 09:26:59,Assign Trucks
weigh_loaded_trucktr20,2024-05-13 09:37:46,Weigh the Loaded Truck
load_trucktr40,2024-05-13 09:41:52,Load Truck
weigh_loaded_trucktr3,2024-05-13 09:45:49,Weigh the Loaded Truck
print_w_tickettr20,2024-05-13 09:51:22,Print the Weighing Ticket
input_tally_sheettr20,2024-05-13 09:51:22,Input the Tally Sheet
weigh_empty_trucktr16,2024-05-13 10:00:20,Weigh the Empty Truck
weigh_loaded_trucktr10,2024-05-13 10:03:35,Weigh the Loaded Truck
print_w_tickettr3,2024-05-13 10:05:40,Print the Weighing Ticket
input_tally_sheettr3,2024-05-13 10:05:40,Input the Tally Sheet
print_w_tickettr50,2024-05-13 10:07:34,Print the Weighing Ticket
input_tally_sheettr50,2024-05-13 10:07:34,Input the Tally Sheet
load_trucktr16,2024-05-13 10:10:26,Load Truck
assign_trs_Pcp4,2024-05-13 10:12:34,Assign Trucks
assign_trs_Pcp8,2024-05-13 10:16:32,Assign Trucks
weigh_empty_trucktr1,2024-05-13 10:19:32,Weigh the Empty Truck
eval_trs_exittr3_Pcp5,2024-05-13 10:20:59,Evaluate the Truck Exit
eval_trs_exittr50_Pcp2,2024-05-13 10:22:30,Evaluate the Truck Exit
load_trucktr1,2024-05-13 10:25:30,Load Truck
assign_trs_Pcp4,2024-05-13 10:51:43,Assign Trucks
weigh_loaded_trucktr15,2024-05-13 10:54:16,Weigh the Loaded Truck
weigh_loaded_trucktr41,2024-05-13 10:54:58,Weigh the Loaded Truck
eval_trs_exittr20_Pcp5,2024-05-13 10:55:12,Evaluate the Truck Exit
input_tally_sheettr10,2024-05-13 10:55:37,Input the Tally Sheet
print_w_tickettr10,2024-05-13 10:55:37,Print the Weighing Ticket
assign_trs_Pcp4,2024-05-13 11:18:22,Assign Trucks
weigh_empty_trucktr23,2024-05-13 11:37:39,Weigh the Empty Truck
weigh_loaded_trucktr5,2024-05-13 11:42:08,Weigh the Loaded Truck
assign_trs_Pcp4,2024-05-13 11:44:11,Assign Trucks
eval_trs_exittr10_Pcp4,2024-05-13 12:19:27,Evaluate the Truck Exit
weigh_loaded_trucktr25,2024-05-13 12:21:22,Weigh the Loaded Truck
weigh_empty_trucktr29,2024-05-13 12:26:57,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-13 12:31:36,Assign Trucks
assign_trs_Pcp8,2024-05-13 12:48:04,Assign Trucks
print_w_tickettr41,2024-05-13 13:06:12,Print the Weighing Ticket
input_tally_sheettr41,2024-05-13 13:06:12,Input the Tally Sheet
weigh_loaded_trucktr6,2024-05-13 13:19:16,Weigh the Loaded Truck
eval_trs_exittr41_Pcp6,2024-05-13 13:31:30,Evaluate the Truck Exit
weigh_empty_trucktr9,2024-05-13 13:38:38,Weigh the Empty Truck
print_w_tickettr15,2024-05-13 13:46:02,Print the Weighing Ticket
input_tally_sheettr15,2024-05-13 13:46:02,Input the Tally Sheet
load_trucktr29,2024-05-13 13:51:39,Load Truck
load_trucktr23,2024-05-13 13:51:56,Load Truck
print_w_tickettr6,2024-05-13 13:59:47,Print the Weighing Ticket
input_tally_sheettr6,2024-05-13 13:59:47,Input the Tally Sheet
assign_trs_Pcp4,2024-05-13 14:00:42,Assign Trucks
assign_trs_Pcp4,2024-05-13 14:05:12,Assign Trucks
weigh_loaded_trucktr44,2024-05-13 14:12:37,Weigh the Loaded Truck
assign_trs_Pcp6,2024-05-13 14:14:44,Assign Trucks
weigh_loaded_trucktr42,2024-05-13 14:20:17,Weigh the Loaded Truck
assign_trs_Pcp2,2024-05-13 14:27:47,Assign Trucks
weigh_loaded_trucktr8,2024-05-13 14:32:44,Weigh the Loaded Truck
weigh_loaded_trucktr14,2024-05-13 14:38:22,Weigh the Loaded Truck
input_tally_sheettr42,2024-05-13 14:43:12,Input the Tally Sheet
print_w_tickettr42,2024-05-13 14:43:12,Print the Weighing Ticket
load_trucktr9,2024-05-13 14:43:52,Load Truck
eval_trs_exittr15_Pcp8,2024-05-13 14:46:30,Evaluate the Truck Exit
weigh_empty_trucktr13,2024-05-13 14:46:40,Weigh the Empty Truck
weigh_empty_trucktr26,2024-05-13 14:47:32,Weigh the Empty Truck
print_w_tickettr44,2024-05-13 14:49:22,Print the Weighing Ticket
input_tally_sheettr44,2024-05-13 14:49:22,Input the Tally Sheet
input_tally_sheettr25,2024-05-13 14:52:53,Input the Tally Sheet
print_w_tickettr25,2024-05-13 14:52:53,Print the Weighing Ticket
eval_trs_exittr42_Pcp3,2024-05-13 14:56:09,Evaluate the Truck Exit
eval_trs_exittr44_Pcp1,2024-05-13 14:57:46,Evaluate the Truck Exit
input_tally_sheettr8,2024-05-13 15:02:00,Input the Tally Sheet
print_w_tickettr8,2024-05-13 15:02:00,Print the Weighing Ticket
weigh_loaded_trucktr39,2024-05-13 15:04:14,Weigh the Loaded Truck
weigh_loaded_trucktr46,2024-05-13 15:12:51,Weigh the Loaded Truck
weigh_empty_trucktr12,2024-05-13 15:23:14,Weigh the Empty Truck
eval_trs_exittr6_Pcp1,2024-05-13 15:23:17,Evaluate the Truck Exit
weigh_loaded_trucktr28,2024-05-13 15:27:48,Weigh the Loaded Truck
assign_trs_Pcp3,2024-05-13 15:35:04,Assign Trucks
print_w_tickettr46,2024-05-13 15:37:42,Print the Weighing Ticket
input_tally_sheettr46,2024-05-13 15:37:42,Input the Tally Sheet
eval_trs_exittr8_Pcp2,2024-05-13 15:39:51,Evaluate the Truck Exit
load_trucktr12,2024-05-13 15:43:22,Load Truck
print_w_tickettr39,2024-05-13 15:50:16,Print the Weighing Ticket
input_tally_sheettr39,2024-05-13 15:50:16,Input the Tally Sheet
weigh_empty_trucktr31,2024-05-13 15:51:23,Weigh the Empty Truck
eval_trs_exittr46_Pcp5,2024-05-13 15:54:41,Evaluate the Truck Exit
load_trucktr13,2024-05-13 15:57:00,Load Truck
weigh_empty_trucktr19,2024-05-13 15:57:49,Weigh the Empty Truck
print_w_tickettr5,2024-05-13 16:00:08,Print the Weighing Ticket
input_tally_sheettr5,2024-05-13 16:00:08,Input the Tally Sheet
weigh_empty_trucktr27,2024-05-13 16:02:53,Weigh the Empty Truck
weigh_empty_trucktr21,2024-05-13 16:03:34,Weigh the Empty Truck
weigh_empty_trucktr17,2024-05-13 16:05:31,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-13 16:07:55,Assign Trucks
eval_trs_exittr25_Pcp6,2024-05-13 16:10:52,Evaluate the Truck Exit
weigh_loaded_trucktr33,2024-05-13 16:11:21,Weigh the Loaded Truck
print_w_tickettr28,2024-05-13 16:13:51,Print the Weighing Ticket
input_tally_sheettr28,2024-05-13 16:13:51,Input the Tally Sheet
load_trucktr17,2024-05-13 16:14:09,Load Truck
load_trucktr26,2024-05-13 16:15:06,Load Truck
weigh_loaded_trucktr7,2024-05-13 16:19:55,Weigh the Loaded Truck
assign_trs_Pcp4,2024-05-13 16:20:24,Assign Trucks
print_w_tickettr14,2024-05-13 16:21:00,Print the Weighing Ticket
input_tally_sheettr14,2024-05-13 16:21:00,Input the Tally Sheet
load_trucktr21,2024-05-13 16:21:48,Load Truck
load_trucktr27,2024-05-13 16:27:50,Load Truck
weigh_empty_trucktr18,2024-05-13 16:31:07,Weigh the Empty Truck
eval_trs_exittr28_Pcp2,2024-05-13 16:31:34,Evaluate the Truck Exit
eval_trs_exittr5_Pcp8,2024-05-13 16:42:01,Evaluate the Truck Exit
eval_trs_exittr14_Pcp3,2024-05-13 16:42:48,Evaluate the Truck Exit
load_trucktr18,2024-05-13 16:46:42,Load Truck
weigh_loaded_trucktr43,2024-05-13 16:50:57,Weigh the Loaded Truck
weigh_loaded_trucktr30,2024-05-13 17:06:27,Weigh the Loaded Truck
load_trucktr31,2024-05-13 17:09:23,Load Truck
load_trucktr19,2024-05-13 17:17:25,Load Truck
assign_trs_Pcp5,2024-05-13 17:17:55,Assign Trucks
weigh_loaded_trucktr45,2024-05-13 17:28:27,Weigh the Loaded Truck
eval_trs_exittr39_Pcp4,2024-05-13 17:32:24,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-13 17:59:56,Assign Trucks
weigh_loaded_trucktr34,2024-05-13 18:04:29,Weigh the Loaded Truck
input_tally_sheettr33,2024-05-13 18:06:33,Input the Tally Sheet
print_w_tickettr33,2024-05-13 18:06:33,Print the Weighing Ticket
print_w_tickettr7,2024-05-13 18:10:45,Print the Weighing Ticket
input_tally_sheettr7,2024-05-13 18:10:45,Input the Tally Sheet
print_w_tickettr43,2024-05-13 19:45:39,Print the Weighing Ticket
input_tally_sheettr43,2024-05-13 19:45:39,Input the Tally Sheet
eval_trs_exittr33_Pcp3,2024-05-14 07:53:41,Evaluate the Truck Exit
eval_trs_exittr7_Pcp1,2024-05-14 07:53:50,Evaluate the Truck Exit
eval_trs_exittr43_Pcp8,2024-05-14 08:06:45,Evaluate the Truck Exit
print_w_tickettr30,2024-05-14 08:22:22,Print the Weighing Ticket
input_tally_sheettr30,2024-05-14 08:22:22,Input the Tally Sheet
eval_trs_exittr30_Pcp6,2024-05-14 08:55:38,Evaluate the Truck Exit
weigh_empty_trucktr32,2024-05-14 09:13:41,Weigh the Empty Truck
weigh_empty_trucktr2,2024-05-14 09:14:19,Weigh the Empty Truck
load_trucktr2,2024-05-14 09:17:40,Load Truck
load_trucktr32,2024-05-14 09:21:51,Load Truck
print_w_tickettr45,2024-05-14 09:25:42,Print the Weighing Ticket
input_tally_sheettr45,2024-05-14 09:25:42,Input the Tally Sheet
assign_trs_Pcp4,2024-05-14 09:31:06,Assign Trucks
assign_trs_Pcp5,2024-05-14 09:32:25,Assign Trucks
weigh_empty_trucktr11,2024-05-14 09:33:51,Weigh the Empty Truck
load_trucktr11,2024-05-14 09:38:48,Load Truck
eval_trs_exittr45_Pcp1,2024-05-14 09:48:48,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-14 09:53:02,Assign Trucks
assign_trs_Pcp2,2024-05-14 09:58:44,Assign Trucks
assign_trs_Pcp4,2024-05-14 10:16:50,Assign Trucks
assign_trs_Pcp4,2024-05-14 10:20:52,Assign Trucks
assign_trs_Pcp4,2024-05-14 10:24:59,Assign Trucks
assign_trs_Pcp1,2024-05-14 10:27:52,Assign Trucks
assign_trs_Pcp5,2024-05-14 10:35:34,Assign Trucks
weigh_empty_trucktr37,2024-05-14 10:54:02,Weigh the Empty Truck
weigh_empty_trucktr6,2024-05-14 10:58:27,Weigh the Empty Truck
weigh_empty_trucktr42,2024-05-14 11:13:13,Weigh the Empty Truck
assign_trs_Pcp2,2024-05-14 11:17:12,Assign Trucks
assign_trs_Pcp8,2024-05-14 11:18:52,Assign Trucks
weigh_empty_trucktr46,2024-05-14 11:29:16,Weigh the Empty Truck
load_trucktr42,2024-05-14 11:31:00,Load Truck
weigh_loaded_trucktr40,2024-05-14 11:33:53,Weigh the Loaded Truck
load_trucktr46,2024-05-14 11:33:58,Load Truck
weigh_empty_trucktr20,2024-05-14 11:34:36,Weigh the Empty Truck
load_trucktr20,2024-05-14 11:47:18,Load Truck
weigh_loaded_trucktr23,2024-05-14 11:53:57,Weigh the Loaded Truck
weigh_empty_trucktr10,2024-05-14 11:57:32,Weigh the Empty Truck
weigh_empty_trucktr28,2024-05-14 12:12:56,Weigh the Empty Truck
load_trucktr6,2024-05-14 12:15:34,Load Truck
load_trucktr37,2024-05-14 12:17:58,Load Truck
assign_trs_Pcp4,2024-05-14 13:23:34,Assign Trucks
load_trucktr28,2024-05-14 13:28:29,Load Truck
assign_trs_Pcp1,2024-05-14 13:41:14,Assign Trucks
weigh_empty_trucktr3,2024-05-14 13:45:26,Weigh the Empty Truck
weigh_empty_trucktr50,2024-05-14 13:47:54,Weigh the Empty Truck
input_tally_sheettr40,2024-05-14 13:56:27,Input the Tally Sheet
print_w_tickettr40,2024-05-14 13:56:27,Print the Weighing Ticket
load_trucktr10,2024-05-14 14:14:07,Load Truck
weigh_loaded_trucktr22,2024-05-14 14:21:25,Weigh the Loaded Truck
load_trucktr3,2024-05-14 14:48:24,Load Truck
load_trucktr50,2024-05-14 14:48:59,Load Truck
weigh_empty_trucktr14,2024-05-14 14:56:21,Weigh the Empty Truck
weigh_empty_trucktr39,2024-05-14 15:03:15,Weigh the Empty Truck
input_tally_sheettr22,2024-05-14 15:07:00,Input the Tally Sheet
print_w_tickettr22,2024-05-14 15:07:00,Print the Weighing Ticket
eval_trs_exittr40_Pcp2,2024-05-14 15:15:41,Evaluate the Truck Exit
weigh_empty_trucktr45,2024-05-14 15:17:54,Weigh the Empty Truck
weigh_empty_trucktr41,2024-05-14 15:17:54,Weigh the Empty Truck
load_trucktr41,2024-05-14 15:23:28,Load Truck
load_trucktr45,2024-05-14 15:27:19,Load Truck
weigh_loaded_trucktr21,2024-05-14 15:34:50,Weigh the Loaded Truck
eval_trs_exittr22_Pcp4,2024-05-14 15:38:50,Evaluate the Truck Exit
load_trucktr39,2024-05-14 15:44:30,Load Truck
assign_trs_Pcp8,2024-05-14 15:55:07,Assign Trucks
load_trucktr14,2024-05-14 16:27:45,Load Truck
print_w_tickettr23,2024-05-14 16:30:14,Print the Weighing Ticket
input_tally_sheettr23,2024-05-14 16:30:14,Input the Tally Sheet
weigh_loaded_trucktr29,2024-05-14 16:48:07,Weigh the Loaded Truck
eval_trs_exittr23_Pcp6,2024-05-14 16:53:02,Evaluate the Truck Exit
weigh_loaded_trucktr24,2024-05-14 16:57:45,Weigh the Loaded Truck
input_tally_sheettr21,2024-05-14 17:02:33,Input the Tally Sheet
print_w_tickettr21,2024-05-14 17:02:33,Print the Weighing Ticket
weigh_loaded_trucktr27,2024-05-14 17:23:37,Weigh the Loaded Truck
weigh_empty_trucktr44,2024-05-14 17:29:18,Weigh the Empty Truck
weigh_loaded_trucktr4,2024-05-14 17:32:45,Weigh the Loaded Truck
weigh_empty_trucktr30,2024-05-14 17:36:30,Weigh the Empty Truck
load_trucktr30,2024-05-14 17:55:18,Load Truck
weigh_loaded_trucktr35,2024-05-14 18:22:21,Weigh the Loaded Truck
weigh_empty_trucktr15,2024-05-14 18:37:11,Weigh the Empty Truck
eval_trs_exittr21_Pcp1,2024-05-14 18:46:34,Evaluate the Truck Exit
input_tally_sheettr4,2024-05-14 19:16:00,Input the Tally Sheet
print_w_tickettr4,2024-05-14 19:16:00,Print the Weighing Ticket
input_tally_sheettr34,2024-05-14 21:06:54,Input the Tally Sheet
print_w_tickettr34,2024-05-14 21:06:54,Print the Weighing Ticket
eval_trs_exittr34_Pcp4,2024-05-15 07:25:16,Evaluate the Truck Exit
load_trucktr15,2024-05-15 07:42:51,Load Truck
eval_trs_exittr4_Pcp1,2024-05-15 07:45:31,Evaluate the Truck Exit
print_w_tickettr29,2024-05-15 08:01:20,Print the Weighing Ticket
input_tally_sheettr29,2024-05-15 08:01:20,Input the Tally Sheet
weigh_loaded_trucktr16,2024-05-15 08:10:19,Weigh the Loaded Truck
weigh_loaded_trucktr26,2024-05-15 08:15:57,Weigh the Loaded Truck
weigh_empty_trucktr7,2024-05-15 08:25:33,Weigh the Empty Truck
load_trucktr44,2024-05-15 08:25:48,Load Truck
eval_trs_exittr29_Pcp1,2024-05-15 08:38:44,Evaluate the Truck Exit
assign_trs_Pcp5,2024-05-15 08:43:22,Assign Trucks
print_w_tickettr26,2024-05-15 08:52:10,Print the Weighing Ticket
input_tally_sheettr26,2024-05-15 08:52:10,Input the Tally Sheet
weigh_empty_trucktr25,2024-05-15 09:02:46,Weigh the Empty Truck
print_w_tickettr27,2024-05-15 09:13:10,Print the Weighing Ticket
input_tally_sheettr27,2024-05-15 09:13:10,Input the Tally Sheet
assign_trs_Pcp2,2024-05-15 09:14:37,Assign Trucks
load_trucktr25,2024-05-15 09:15:20,Load Truck
load_trucktr7,2024-05-15 09:29:29,Load Truck
weigh_empty_trucktr5,2024-05-15 09:34:14,Weigh the Empty Truck
load_trucktr5,2024-05-15 09:42:05,Load Truck
eval_trs_exittr27_Pcp8,2024-05-15 09:51:36,Evaluate the Truck Exit
weigh_empty_trucktr43,2024-05-15 09:56:08,Weigh the Empty Truck
weigh_empty_trucktr8,2024-05-15 10:02:00,Weigh the Empty Truck
eval_trs_exittr26_Pcp5,2024-05-15 10:04:03,Evaluate the Truck Exit
load_trucktr8,2024-05-15 10:08:29,Load Truck
print_w_tickettr24,2024-05-15 10:26:47,Print the Weighing Ticket
input_tally_sheettr24,2024-05-15 10:26:47,Input the Tally Sheet
print_w_tickettr16,2024-05-15 10:27:03,Print the Weighing Ticket
input_tally_sheettr16,2024-05-15 10:27:03,Input the Tally Sheet
eval_trs_exittr24_Pcp2,2024-05-15 10:36:03,Evaluate the Truck Exit
eval_trs_exittr16_Pcp3,2024-05-15 10:38:45,Evaluate the Truck Exit
weigh_loaded_trucktr46,2024-05-15 10:44:06,Weigh the Loaded Truck
assign_trs_Pcp8,2024-05-15 10:45:25,Assign Trucks
weigh_empty_trucktr33,2024-05-15 10:46:26,Weigh the Empty Truck
load_trucktr33,2024-05-15 10:51:44,Load Truck
weigh_loaded_trucktr38,2024-05-15 10:53:47,Weigh the Loaded Truck
weigh_loaded_trucktr6,2024-05-15 11:12:19,Weigh the Loaded Truck
load_trucktr43,2024-05-15 11:15:06,Load Truck
assign_trs_Pcp3,2024-05-15 11:25:08,Assign Trucks
weigh_loaded_trucktr13,2024-05-15 11:26:04,Weigh the Loaded Truck
weigh_loaded_trucktr49,2024-05-15 11:27:57,Weigh the Loaded Truck
print_w_tickettr6,2024-05-15 11:31:59,Print the Weighing Ticket
input_tally_sheettr6,2024-05-15 11:31:59,Input the Tally Sheet
eval_trs_exittr6_Pcp4,2024-05-15 11:50:25,Evaluate the Truck Exit
weigh_loaded_trucktr47,2024-05-15 11:51:12,Weigh the Loaded Truck
weigh_loaded_trucktr18,2024-05-15 11:54:13,Weigh the Loaded Truck
input_tally_sheettr46,2024-05-15 12:05:07,Input the Tally Sheet
print_w_tickettr46,2024-05-15 12:05:07,Print the Weighing Ticket
input_tally_sheettr13,2024-05-15 12:11:16,Input the Tally Sheet
print_w_tickettr13,2024-05-15 12:11:16,Print the Weighing Ticket
input_tally_sheettr38,2024-05-15 12:21:33,Input the Tally Sheet
print_w_tickettr38,2024-05-15 12:21:33,Print the Weighing Ticket
assign_trs_Pcp1,2024-05-15 12:41:42,Assign Trucks
weigh_loaded_trucktr36,2024-05-15 13:07:41,Weigh the Loaded Truck
input_tally_sheettr36,2024-05-15 13:19:19,Input the Tally Sheet
print_w_tickettr36,2024-05-15 13:19:19,Print the Weighing Ticket
eval_trs_exittr36_Pcp4,2024-05-15 13:41:55,Evaluate the Truck Exit
eval_trs_exittr13_Pcp2,2024-05-15 13:42:05,Evaluate the Truck Exit
eval_trs_exittr46_Pcp4,2024-05-15 13:50:27,Evaluate the Truck Exit
print_w_tickettr49,2024-05-15 13:59:39,Print the Weighing Ticket
input_tally_sheettr49,2024-05-15 13:59:39,Input the Tally Sheet
eval_trs_exittr38_Pcp1,2024-05-15 14:00:03,Evaluate the Truck Exit
assign_trs_Pcp6,2024-05-15 14:00:46,Assign Trucks
assign_trs_Pcp5,2024-05-15 14:07:39,Assign Trucks
assign_trs_Pcp8,2024-05-15 14:22:03,Assign Trucks
input_tally_sheettr47,2024-05-15 14:25:15,Input the Tally Sheet
print_w_tickettr47,2024-05-15 14:25:15,Print the Weighing Ticket
weigh_loaded_trucktr39,2024-05-15 14:39:48,Weigh the Loaded Truck
eval_trs_exittr47_Pcp1,2024-05-15 14:40:54,Evaluate the Truck Exit
weigh_empty_trucktr40,2024-05-15 14:44:27,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-15 14:49:32,Assign Trucks
input_tally_sheettr39,2024-05-15 14:54:18,Input the Tally Sheet
print_w_tickettr39,2024-05-15 14:54:18,Print the Weighing Ticket
assign_trs_Pcp3,2024-05-15 14:57:50,Assign Trucks
eval_trs_exittr49_Pcp5,2024-05-15 15:18:53,Evaluate the Truck Exit
weigh_empty_trucktr22,2024-05-15 15:19:18,Weigh the Empty Truck
weigh_loaded_trucktr11,2024-05-15 15:20:57,Weigh the Loaded Truck
assign_trs_Pcp2,2024-05-15 15:22:59,Assign Trucks
weigh_loaded_trucktr37,2024-05-15 15:28:32,Weigh the Loaded Truck
assign_trs_Pcp5,2024-05-15 15:36:55,Assign Trucks
input_tally_sheettr11,2024-05-15 15:42:19,Input the Tally Sheet
print_w_tickettr11,2024-05-15 15:42:19,Print the Weighing Ticket
load_trucktr22,2024-05-15 15:44:57,Load Truck
print_w_tickettr37,2024-05-15 15:49:19,Print the Weighing Ticket
input_tally_sheettr37,2024-05-15 15:49:19,Input the Tally Sheet
eval_trs_exittr11_Pcp3,2024-05-15 15:50:09,Evaluate the Truck Exit
load_trucktr40,2024-05-15 15:54:24,Load Truck
weigh_empty_trucktr29,2024-05-15 15:59:07,Weigh the Empty Truck
eval_trs_exittr39_Pcp1,2024-05-15 16:02:13,Evaluate the Truck Exit
input_tally_sheettr18,2024-05-15 16:07:35,Input the Tally Sheet
print_w_tickettr18,2024-05-15 16:07:35,Print the Weighing Ticket
weigh_loaded_trucktr12,2024-05-15 16:08:09,Weigh the Loaded Truck
weigh_empty_trucktr23,2024-05-15 16:14:59,Weigh the Empty Truck
weigh_empty_trucktr34,2024-05-15 16:16:10,Weigh the Empty Truck
weigh_loaded_trucktr30,2024-05-15 16:19:06,Weigh the Loaded Truck
assign_trs_Pcp3,2024-05-15 16:19:21,Assign Trucks
weigh_loaded_trucktr14,2024-05-15 16:22:18,Weigh the Loaded Truck
weigh_loaded_trucktr32,2024-05-15 16:37:48,Weigh the Loaded Truck
input_tally_sheettr12,2024-05-15 16:41:58,Input the Tally Sheet
print_w_tickettr12,2024-05-15 16:41:58,Print the Weighing Ticket
weigh_empty_trucktr16,2024-05-15 16:42:07,Weigh the Empty Truck
load_trucktr23,2024-05-15 16:42:34,Load Truck
